Element,Attribute,Value,Subfigure
16368,X,0.957,B
16368,Y,0.995,B
16368,Line,Humanities,B
16369,TaxonomyValue,Germanic Languages and Literatures,B
16369,TaxonomyLevel,Field,B
16369,X,0.971,B
16369,Y,0.997,B
16369,Line,Humanities,B
16370,TaxonomyValue,Germanic Languages and Literatures,B
16370,TaxonomyLevel,Field,B
16370,X,0.986,B
16370,Y,0.998,B
16370,Line,Humanities,B
16371,TaxonomyValue,Germanic Languages and Literatures,B
16371,TaxonomyLevel,Field,B
16371,X,1.0,B
16371,Y,1.0,B
16371,Line,Humanities,B
16372,TaxonomyValue,History,B
16372,TaxonomyLevel,Field,B
16372,X,0.0,B
16372,Y,0.0,B
16372,Line,Humanities,B
16373,TaxonomyValue,History,B
16373,TaxonomyLevel,Field,B
16373,X,0.006,B
16373,Y,0.064,B
16373,Line,Humanities,B
16374,TaxonomyValue,History,B
16374,TaxonomyLevel,Field,B
16374,X,0.011,B
16374,Y,0.125,B
16374,Line,Humanities,B
16375,TaxonomyValue,History,B
16375,TaxonomyLevel,Field,B
16375,X,0.017,B
16375,Y,0.18,B
16375,Line,Humanities,B
16376,TaxonomyValue,History,B
16376,TaxonomyLevel,Field,B
16376,X,0.022,B
16376,Y,0.229,B
16376,Line,Humanities,B
16377,TaxonomyValue,History,B
16377,TaxonomyLevel,Field,B
16377,X,0.028,B
16377,Y,0.278,B
16377,Line,Humanities,B
16378,TaxonomyValue,History,B
16378,TaxonomyLevel,Field,B
16378,X,0.034,B
16378,Y,0.318,B
16378,Line,Humanities,B
16379,TaxonomyValue,History,B
16379,TaxonomyLevel,Field,B
16379,X,0.039,B
16379,Y,0.359,B
16379,Line,Humanities,B
16380,TaxonomyValue,History,B
16380,TaxonomyLevel,Field,B
16380,X,0.045,B
16380,Y,0.396,B
16380,Line,Humanities,B
16381,TaxonomyValue,History,B
16381,TaxonomyLevel,Field,B
16381,X,0.051,B
16381,Y,0.433,B
16381,Line,Humanities,B
16382,TaxonomyValue,History,B
16382,TaxonomyLevel,Field,B
16382,X,0.056,B
16382,Y,0.466,B
16382,Line,Humanities,B
16383,TaxonomyValue,History,B
16383,TaxonomyLevel,Field,B
16383,X,0.062,B
16383,Y,0.495,B
16383,Line,Humanities,B
16384,TaxonomyValue,History,B
16384,TaxonomyLevel,Field,B
16384,X,0.067,B
16384,Y,0.52,B
16384,Line,Humanities,B
16385,TaxonomyValue,History,B
16385,TaxonomyLevel,Field,B
16385,X,0.073,B
16385,Y,0.54,B
16385,Line,Humanities,B
16386,TaxonomyValue,History,B
16386,TaxonomyLevel,Field,B
16386,X,0.079,B
16386,Y,0.558,B
16386,Line,Humanities,B
16387,TaxonomyValue,History,B
16387,TaxonomyLevel,Field,B
16387,X,0.084,B
16387,Y,0.576,B
16387,Line,Humanities,B
16388,TaxonomyValue,History,B
16388,TaxonomyLevel,Field,B
16388,X,0.09,B
16388,Y,0.593,B
16388,Line,Humanities,B
16389,TaxonomyValue,History,B
16389,TaxonomyLevel,Field,B
16389,X,0.096,B
16389,Y,0.609,B
16389,Line,Humanities,B
16390,TaxonomyValue,History,B
16390,TaxonomyLevel,Field,B
16390,X,0.101,B
16390,Y,0.624,B
16390,Line,Humanities,B
16391,TaxonomyValue,History,B
16391,TaxonomyLevel,Field,B
16391,X,0.107,B
16391,Y,0.639,B
16391,Line,Humanities,B
16392,TaxonomyValue,History,B
16392,TaxonomyLevel,Field,B
16392,X,0.112,B
16392,Y,0.654,B
16392,Line,Humanities,B
16393,TaxonomyValue,History,B
16393,TaxonomyLevel,Field,B
16393,X,0.118,B
16393,Y,0.669,B
16393,Line,Humanities,B
16394,TaxonomyValue,History,B
16394,TaxonomyLevel,Field,B
16394,X,0.124,B
16394,Y,0.682,B
16394,Line,Humanities,B
16395,TaxonomyValue,History,B
16395,TaxonomyLevel,Field,B
16395,X,0.129,B
16395,Y,0.695,B
16395,Line,Humanities,B
16396,TaxonomyValue,History,B
16396,TaxonomyLevel,Field,B
16396,X,0.135,B
16396,Y,0.708,B
16396,Line,Humanities,B
16397,TaxonomyValue,History,B
16397,TaxonomyLevel,Field,B
16397,X,0.14,B
16397,Y,0.719,B
16397,Line,Humanities,B
16398,TaxonomyValue,History,B
16398,TaxonomyLevel,Field,B
16398,X,0.146,B
16398,Y,0.729,B
16398,Line,Humanities,B
16399,TaxonomyValue,History,B
16399,TaxonomyLevel,Field,B
16399,X,0.152,B
16399,Y,0.739,B
16399,Line,Humanities,B
16400,TaxonomyValue,History,B
16400,TaxonomyLevel,Field,B
16400,X,0.157,B
16400,Y,0.747,B
16400,Line,Humanities,B
16401,TaxonomyValue,History,B
16401,TaxonomyLevel,Field,B
16401,X,0.163,B
16401,Y,0.756,B
16401,Line,Humanities,B
16402,TaxonomyValue,History,B
16402,TaxonomyLevel,Field,B
16402,X,0.169,B
16402,Y,0.764,B
16402,Line,Humanities,B
16403,TaxonomyValue,History,B
16403,TaxonomyLevel,Field,B
16403,X,0.174,B
16403,Y,0.771,B
16403,Line,Humanities,B
16404,TaxonomyValue,History,B
16404,TaxonomyLevel,Field,B
16404,X,0.18,B
16404,Y,0.778,B
16404,Line,Humanities,B
16405,TaxonomyValue,History,B
16405,TaxonomyLevel,Field,B
16405,X,0.185,B
16405,Y,0.784,B
16405,Line,Humanities,B
16406,TaxonomyValue,History,B
16406,TaxonomyLevel,Field,B
16406,X,0.191,B
16406,Y,0.79,B
16406,Line,Humanities,B
16407,TaxonomyValue,History,B
16407,TaxonomyLevel,Field,B
16407,X,0.197,B
16407,Y,0.795,B
16407,Line,Humanities,B
16408,TaxonomyValue,History,B
16408,TaxonomyLevel,Field,B
16408,X,0.202,B
16408,Y,0.8,B
16408,Line,Humanities,B
16409,TaxonomyValue,History,B
16409,TaxonomyLevel,Field,B
16409,X,0.208,B
16409,Y,0.805,B
16409,Line,Humanities,B
16410,TaxonomyValue,History,B
16410,TaxonomyLevel,Field,B
16410,X,0.213,B
16410,Y,0.81,B
16410,Line,Humanities,B
16411,TaxonomyValue,History,B
16411,TaxonomyLevel,Field,B
16411,X,0.219,B
16411,Y,0.815,B
16411,Line,Humanities,B
16412,TaxonomyValue,History,B
16412,TaxonomyLevel,Field,B
16412,X,0.225,B
16412,Y,0.82,B
16412,Line,Humanities,B
16413,TaxonomyValue,History,B
16413,TaxonomyLevel,Field,B
16413,X,0.23,B
16413,Y,0.824,B
16413,Line,Humanities,B
16414,TaxonomyValue,History,B
16414,TaxonomyLevel,Field,B
16414,X,0.236,B
16414,Y,0.828,B
16414,Line,Humanities,B
16415,TaxonomyValue,History,B
16415,TaxonomyLevel,Field,B
16415,X,0.242,B
16415,Y,0.832,B
16415,Line,Humanities,B
16416,TaxonomyValue,History,B
16416,TaxonomyLevel,Field,B
16416,X,0.247,B
16416,Y,0.836,B
16416,Line,Humanities,B
16417,TaxonomyValue,History,B
16417,TaxonomyLevel,Field,B
16417,X,0.253,B
16417,Y,0.84,B
16417,Line,Humanities,B
16418,TaxonomyValue,History,B
16418,TaxonomyLevel,Field,B
16418,X,0.258,B
16418,Y,0.843,B
16418,Line,Humanities,B
16419,TaxonomyValue,History,B
16419,TaxonomyLevel,Field,B
16419,X,0.264,B
16419,Y,0.847,B
16419,Line,Humanities,B
16420,TaxonomyValue,History,B
16420,TaxonomyLevel,Field,B
16420,X,0.27,B
16420,Y,0.851,B
16420,Line,Humanities,B
16421,TaxonomyValue,History,B
16421,TaxonomyLevel,Field,B
16421,X,0.275,B
16421,Y,0.854,B
16421,Line,Humanities,B
16422,TaxonomyValue,History,B
16422,TaxonomyLevel,Field,B
16422,X,0.281,B
16422,Y,0.858,B
16422,Line,Humanities,B
16423,TaxonomyValue,History,B
16423,TaxonomyLevel,Field,B
16423,X,0.287,B
16423,Y,0.861,B
16423,Line,Humanities,B
16424,TaxonomyValue,History,B
16424,TaxonomyLevel,Field,B
16424,X,0.292,B
16424,Y,0.865,B
16424,Line,Humanities,B
16425,TaxonomyValue,History,B
16425,TaxonomyLevel,Field,B
16425,X,0.298,B
16425,Y,0.868,B
16425,Line,Humanities,B
16426,TaxonomyValue,History,B
16426,TaxonomyLevel,Field,B
16426,X,0.303,B
16426,Y,0.871,B
16426,Line,Humanities,B
16427,TaxonomyValue,History,B
16427,TaxonomyLevel,Field,B
16427,X,0.309,B
16427,Y,0.875,B
16427,Line,Humanities,B
16428,TaxonomyValue,History,B
16428,TaxonomyLevel,Field,B
16428,X,0.315,B
16428,Y,0.878,B
16428,Line,Humanities,B
16429,TaxonomyValue,History,B
16429,TaxonomyLevel,Field,B
16429,X,0.32,B
16429,Y,0.881,B
16429,Line,Humanities,B
16430,TaxonomyValue,History,B
16430,TaxonomyLevel,Field,B
16430,X,0.326,B
16430,Y,0.884,B
16430,Line,Humanities,B
16431,TaxonomyValue,History,B
16431,TaxonomyLevel,Field,B
16431,X,0.331,B
16431,Y,0.887,B
16431,Line,Humanities,B
16432,TaxonomyValue,History,B
16432,TaxonomyLevel,Field,B
16432,X,0.337,B
16432,Y,0.89,B
16432,Line,Humanities,B
16433,TaxonomyValue,History,B
16433,TaxonomyLevel,Field,B
16433,X,0.343,B
16433,Y,0.893,B
16433,Line,Humanities,B
16434,TaxonomyValue,History,B
16434,TaxonomyLevel,Field,B
16434,X,0.348,B
16434,Y,0.896,B
16434,Line,Humanities,B
16435,TaxonomyValue,History,B
16435,TaxonomyLevel,Field,B
16435,X,0.354,B
16435,Y,0.899,B
16435,Line,Humanities,B
16436,TaxonomyValue,History,B
16436,TaxonomyLevel,Field,B
16436,X,0.36,B
16436,Y,0.902,B
16436,Line,Humanities,B
16437,TaxonomyValue,History,B
16437,TaxonomyLevel,Field,B
16437,X,0.365,B
16437,Y,0.904,B
16437,Line,Humanities,B
16438,TaxonomyValue,History,B
16438,TaxonomyLevel,Field,B
16438,X,0.371,B
16438,Y,0.907,B
16438,Line,Humanities,B
16439,TaxonomyValue,History,B
16439,TaxonomyLevel,Field,B
16439,X,0.376,B
16439,Y,0.91,B
16439,Line,Humanities,B
16440,TaxonomyValue,History,B
16440,TaxonomyLevel,Field,B
16440,X,0.382,B
16440,Y,0.912,B
16440,Line,Humanities,B
16441,TaxonomyValue,History,B
16441,TaxonomyLevel,Field,B
16441,X,0.388,B
16441,Y,0.915,B
16441,Line,Humanities,B
16442,TaxonomyValue,History,B
16442,TaxonomyLevel,Field,B
16442,X,0.393,B
16442,Y,0.917,B
16442,Line,Humanities,B
16443,TaxonomyValue,History,B
16443,TaxonomyLevel,Field,B
16443,X,0.399,B
16443,Y,0.92,B
16443,Line,Humanities,B
16444,TaxonomyValue,History,B
16444,TaxonomyLevel,Field,B
16444,X,0.404,B
16444,Y,0.922,B
16444,Line,Humanities,B
16445,TaxonomyValue,History,B
16445,TaxonomyLevel,Field,B
16445,X,0.41,B
16445,Y,0.924,B
16445,Line,Humanities,B
16446,TaxonomyValue,History,B
16446,TaxonomyLevel,Field,B
16446,X,0.416,B
16446,Y,0.927,B
16446,Line,Humanities,B
16447,TaxonomyValue,History,B
16447,TaxonomyLevel,Field,B
16447,X,0.421,B
16447,Y,0.929,B
16447,Line,Humanities,B
16448,TaxonomyValue,History,B
16448,TaxonomyLevel,Field,B
16448,X,0.427,B
16448,Y,0.931,B
16448,Line,Humanities,B
16449,TaxonomyValue,History,B
16449,TaxonomyLevel,Field,B
16449,X,0.433,B
16449,Y,0.933,B
16449,Line,Humanities,B
16450,TaxonomyValue,History,B
16450,TaxonomyLevel,Field,B
16450,X,0.438,B
16450,Y,0.935,B
16450,Line,Humanities,B
16451,TaxonomyValue,History,B
16451,TaxonomyLevel,Field,B
16451,X,0.444,B
16451,Y,0.937,B
16451,Line,Humanities,B
16452,TaxonomyValue,History,B
16452,TaxonomyLevel,Field,B
16452,X,0.449,B
16452,Y,0.939,B
16452,Line,Humanities,B
16453,TaxonomyValue,History,B
16453,TaxonomyLevel,Field,B
16453,X,0.455,B
16453,Y,0.941,B
16453,Line,Humanities,B
16454,TaxonomyValue,History,B
16454,TaxonomyLevel,Field,B
16454,X,0.461,B
16454,Y,0.943,B
16454,Line,Humanities,B
16455,TaxonomyValue,History,B
16455,TaxonomyLevel,Field,B
16455,X,0.466,B
16455,Y,0.945,B
16455,Line,Humanities,B
16456,TaxonomyValue,History,B
16456,TaxonomyLevel,Field,B
16456,X,0.472,B
16456,Y,0.946,B
16456,Line,Humanities,B
16457,TaxonomyValue,History,B
16457,TaxonomyLevel,Field,B
16457,X,0.478,B
16457,Y,0.948,B
16457,Line,Humanities,B
16458,TaxonomyValue,History,B
16458,TaxonomyLevel,Field,B
16458,X,0.483,B
16458,Y,0.95,B
16458,Line,Humanities,B
16459,TaxonomyValue,History,B
16459,TaxonomyLevel,Field,B
16459,X,0.489,B
16459,Y,0.951,B
16459,Line,Humanities,B
16460,TaxonomyValue,History,B
16460,TaxonomyLevel,Field,B
16460,X,0.494,B
16460,Y,0.953,B
16460,Line,Humanities,B
16461,TaxonomyValue,History,B
16461,TaxonomyLevel,Field,B
16461,X,0.5,B
16461,Y,0.954,B
16461,Line,Humanities,B
16462,TaxonomyValue,History,B
16462,TaxonomyLevel,Field,B
16462,X,0.506,B
16462,Y,0.956,B
16462,Line,Humanities,B
16463,TaxonomyValue,History,B
16463,TaxonomyLevel,Field,B
16463,X,0.511,B
16463,Y,0.957,B
16463,Line,Humanities,B
16464,TaxonomyValue,History,B
16464,TaxonomyLevel,Field,B
16464,X,0.517,B
16464,Y,0.959,B
16464,Line,Humanities,B
16465,TaxonomyValue,History,B
16465,TaxonomyLevel,Field,B
16465,X,0.522,B
16465,Y,0.96,B
16465,Line,Humanities,B
16466,TaxonomyValue,History,B
16466,TaxonomyLevel,Field,B
16466,X,0.528,B
16466,Y,0.961,B
16466,Line,Humanities,B
16467,TaxonomyValue,History,B
16467,TaxonomyLevel,Field,B
16467,X,0.534,B
16467,Y,0.963,B
16467,Line,Humanities,B
16468,TaxonomyValue,History,B
16468,TaxonomyLevel,Field,B
16468,X,0.539,B
16468,Y,0.964,B
16468,Line,Humanities,B
16469,TaxonomyValue,History,B
16469,TaxonomyLevel,Field,B
16469,X,0.545,B
16469,Y,0.965,B
16469,Line,Humanities,B
16470,TaxonomyValue,History,B
16470,TaxonomyLevel,Field,B
16470,X,0.551,B
16470,Y,0.966,B
16470,Line,Humanities,B
16471,TaxonomyValue,History,B
16471,TaxonomyLevel,Field,B
16471,X,0.556,B
16471,Y,0.967,B
16471,Line,Humanities,B
16472,TaxonomyValue,History,B
16472,TaxonomyLevel,Field,B
16472,X,0.562,B
16472,Y,0.968,B
16472,Line,Humanities,B
16473,TaxonomyValue,History,B
16473,TaxonomyLevel,Field,B
16473,X,0.567,B
16473,Y,0.969,B
16473,Line,Humanities,B
16474,TaxonomyValue,History,B
16474,TaxonomyLevel,Field,B
16474,X,0.573,B
16474,Y,0.97,B
16474,Line,Humanities,B
16475,TaxonomyValue,History,B
16475,TaxonomyLevel,Field,B
16475,X,0.579,B
16475,Y,0.971,B
16475,Line,Humanities,B
16476,TaxonomyValue,History,B
16476,TaxonomyLevel,Field,B
16476,X,0.584,B
16476,Y,0.972,B
16476,Line,Humanities,B
16477,TaxonomyValue,History,B
16477,TaxonomyLevel,Field,B
16477,X,0.59,B
16477,Y,0.973,B
16477,Line,Humanities,B
16478,TaxonomyValue,History,B
16478,TaxonomyLevel,Field,B
16478,X,0.596,B
16478,Y,0.974,B
16478,Line,Humanities,B
16479,TaxonomyValue,History,B
16479,TaxonomyLevel,Field,B
16479,X,0.601,B
16479,Y,0.975,B
16479,Line,Humanities,B
16480,TaxonomyValue,History,B
16480,TaxonomyLevel,Field,B
16480,X,0.607,B
16480,Y,0.976,B
16480,Line,Humanities,B
16481,TaxonomyValue,History,B
16481,TaxonomyLevel,Field,B
16481,X,0.612,B
16481,Y,0.976,B
16481,Line,Humanities,B
16482,TaxonomyValue,History,B
16482,TaxonomyLevel,Field,B
16482,X,0.618,B
16482,Y,0.977,B
16482,Line,Humanities,B
16483,TaxonomyValue,History,B
16483,TaxonomyLevel,Field,B
16483,X,0.624,B
16483,Y,0.978,B
16483,Line,Humanities,B
16484,TaxonomyValue,History,B
16484,TaxonomyLevel,Field,B
16484,X,0.629,B
16484,Y,0.979,B
16484,Line,Humanities,B
16485,TaxonomyValue,History,B
16485,TaxonomyLevel,Field,B
16485,X,0.635,B
16485,Y,0.979,B
16485,Line,Humanities,B
16486,TaxonomyValue,History,B
16486,TaxonomyLevel,Field,B
16486,X,0.64,B
16486,Y,0.98,B
16486,Line,Humanities,B
16487,TaxonomyValue,History,B
16487,TaxonomyLevel,Field,B
16487,X,0.646,B
16487,Y,0.981,B
16487,Line,Humanities,B
16488,TaxonomyValue,History,B
16488,TaxonomyLevel,Field,B
16488,X,0.652,B
16488,Y,0.982,B
16488,Line,Humanities,B
16489,TaxonomyValue,History,B
16489,TaxonomyLevel,Field,B
16489,X,0.657,B
16489,Y,0.982,B
16489,Line,Humanities,B
16490,TaxonomyValue,History,B
16490,TaxonomyLevel,Field,B
16490,X,0.663,B
16490,Y,0.983,B
16490,Line,Humanities,B
16491,TaxonomyValue,History,B
16491,TaxonomyLevel,Field,B
16491,X,0.669,B
16491,Y,0.984,B
16491,Line,Humanities,B
16492,TaxonomyValue,History,B
16492,TaxonomyLevel,Field,B
16492,X,0.674,B
16492,Y,0.984,B
16492,Line,Humanities,B
16493,TaxonomyValue,History,B
16493,TaxonomyLevel,Field,B
16493,X,0.68,B
16493,Y,0.985,B
16493,Line,Humanities,B
16494,TaxonomyValue,History,B
16494,TaxonomyLevel,Field,B
16494,X,0.685,B
16494,Y,0.986,B
16494,Line,Humanities,B
16495,TaxonomyValue,History,B
16495,TaxonomyLevel,Field,B
16495,X,0.691,B
16495,Y,0.986,B
16495,Line,Humanities,B
16496,TaxonomyValue,History,B
16496,TaxonomyLevel,Field,B
16496,X,0.697,B
16496,Y,0.987,B
16496,Line,Humanities,B
16497,TaxonomyValue,History,B
16497,TaxonomyLevel,Field,B
16497,X,0.702,B
16497,Y,0.987,B
16497,Line,Humanities,B
16498,TaxonomyValue,History,B
16498,TaxonomyLevel,Field,B
16498,X,0.708,B
16498,Y,0.988,B
16498,Line,Humanities,B
16499,TaxonomyValue,History,B
16499,TaxonomyLevel,Field,B
16499,X,0.713,B
16499,Y,0.988,B
16499,Line,Humanities,B
16500,TaxonomyValue,History,B
16500,TaxonomyLevel,Field,B
16500,X,0.719,B
16500,Y,0.989,B
16500,Line,Humanities,B
16501,TaxonomyValue,History,B
16501,TaxonomyLevel,Field,B
16501,X,0.725,B
16501,Y,0.989,B
16501,Line,Humanities,B
16502,TaxonomyValue,History,B
16502,TaxonomyLevel,Field,B
16502,X,0.73,B
16502,Y,0.989,B
16502,Line,Humanities,B
16503,TaxonomyValue,History,B
16503,TaxonomyLevel,Field,B
16503,X,0.736,B
16503,Y,0.99,B
16503,Line,Humanities,B
16504,TaxonomyValue,History,B
16504,TaxonomyLevel,Field,B
16504,X,0.742,B
16504,Y,0.99,B
16504,Line,Humanities,B
16505,TaxonomyValue,History,B
16505,TaxonomyLevel,Field,B
16505,X,0.747,B
16505,Y,0.991,B
16505,Line,Humanities,B
16506,TaxonomyValue,History,B
16506,TaxonomyLevel,Field,B
16506,X,0.753,B
16506,Y,0.991,B
16506,Line,Humanities,B
16507,TaxonomyValue,History,B
16507,TaxonomyLevel,Field,B
16507,X,0.758,B
16507,Y,0.991,B
16507,Line,Humanities,B
16508,TaxonomyValue,History,B
16508,TaxonomyLevel,Field,B
16508,X,0.764,B
16508,Y,0.992,B
16508,Line,Humanities,B
16509,TaxonomyValue,History,B
16509,TaxonomyLevel,Field,B
16509,X,0.77,B
16509,Y,0.992,B
16509,Line,Humanities,B
16510,TaxonomyValue,History,B
16510,TaxonomyLevel,Field,B
16510,X,0.775,B
16510,Y,0.992,B
16510,Line,Humanities,B
16511,TaxonomyValue,History,B
16511,TaxonomyLevel,Field,B
16511,X,0.781,B
16511,Y,0.993,B
16511,Line,Humanities,B
16512,TaxonomyValue,History,B
16512,TaxonomyLevel,Field,B
16512,X,0.787,B
16512,Y,0.993,B
16512,Line,Humanities,B
16513,TaxonomyValue,History,B
16513,TaxonomyLevel,Field,B
16513,X,0.792,B
16513,Y,0.993,B
16513,Line,Humanities,B
16514,TaxonomyValue,History,B
16514,TaxonomyLevel,Field,B
16514,X,0.798,B
16514,Y,0.993,B
16514,Line,Humanities,B
16515,TaxonomyValue,History,B
16515,TaxonomyLevel,Field,B
16515,X,0.803,B
16515,Y,0.994,B
16515,Line,Humanities,B
16516,TaxonomyValue,History,B
16516,TaxonomyLevel,Field,B
16516,X,0.809,B
16516,Y,0.994,B
16516,Line,Humanities,B
16517,TaxonomyValue,History,B
16517,TaxonomyLevel,Field,B
16517,X,0.815,B
16517,Y,0.994,B
16517,Line,Humanities,B
16518,TaxonomyValue,History,B
16518,TaxonomyLevel,Field,B
16518,X,0.82,B
16518,Y,0.995,B
16518,Line,Humanities,B
16519,TaxonomyValue,History,B
16519,TaxonomyLevel,Field,B
16519,X,0.826,B
16519,Y,0.995,B
16519,Line,Humanities,B
16520,TaxonomyValue,History,B
16520,TaxonomyLevel,Field,B
16520,X,0.831,B
16520,Y,0.995,B
16520,Line,Humanities,B
16521,TaxonomyValue,History,B
16521,TaxonomyLevel,Field,B
16521,X,0.837,B
16521,Y,0.996,B
16521,Line,Humanities,B
16522,TaxonomyValue,History,B
16522,TaxonomyLevel,Field,B
16522,X,0.843,B
16522,Y,0.996,B
16522,Line,Humanities,B
16523,TaxonomyValue,History,B
16523,TaxonomyLevel,Field,B
16523,X,0.848,B
16523,Y,0.996,B
16523,Line,Humanities,B
16524,TaxonomyValue,History,B
16524,TaxonomyLevel,Field,B
16524,X,0.854,B
16524,Y,0.996,B
16524,Line,Humanities,B
16525,TaxonomyValue,History,B
16525,TaxonomyLevel,Field,B
16525,X,0.86,B
16525,Y,0.996,B
16525,Line,Humanities,B
16526,TaxonomyValue,History,B
16526,TaxonomyLevel,Field,B
16526,X,0.865,B
16526,Y,0.996,B
16526,Line,Humanities,B
16527,TaxonomyValue,History,B
16527,TaxonomyLevel,Field,B
16527,X,0.871,B
16527,Y,0.996,B
16527,Line,Humanities,B
16528,TaxonomyValue,History,B
16528,TaxonomyLevel,Field,B
16528,X,0.876,B
16528,Y,0.997,B
16528,Line,Humanities,B
16529,TaxonomyValue,History,B
16529,TaxonomyLevel,Field,B
16529,X,0.882,B
16529,Y,0.997,B
16529,Line,Humanities,B
16530,TaxonomyValue,History,B
16530,TaxonomyLevel,Field,B
16530,X,0.888,B
16530,Y,0.997,B
16530,Line,Humanities,B
16531,TaxonomyValue,History,B
16531,TaxonomyLevel,Field,B
16531,X,0.893,B
16531,Y,0.997,B
16531,Line,Humanities,B
16532,TaxonomyValue,History,B
16532,TaxonomyLevel,Field,B
16532,X,0.899,B
16532,Y,0.997,B
16532,Line,Humanities,B
16533,TaxonomyValue,History,B
16533,TaxonomyLevel,Field,B
16533,X,0.904,B
16533,Y,0.997,B
16533,Line,Humanities,B
16534,TaxonomyValue,History,B
16534,TaxonomyLevel,Field,B
16534,X,0.91,B
16534,Y,0.998,B
16534,Line,Humanities,B
16535,TaxonomyValue,History,B
16535,TaxonomyLevel,Field,B
16535,X,0.916,B
16535,Y,0.998,B
16535,Line,Humanities,B
16536,TaxonomyValue,History,B
16536,TaxonomyLevel,Field,B
16536,X,0.921,B
16536,Y,0.998,B
16536,Line,Humanities,B
16537,TaxonomyValue,History,B
16537,TaxonomyLevel,Field,B
16537,X,0.927,B
16537,Y,0.998,B
16537,Line,Humanities,B
16538,TaxonomyValue,History,B
16538,TaxonomyLevel,Field,B
16538,X,0.933,B
16538,Y,0.998,B
16538,Line,Humanities,B
16539,TaxonomyValue,History,B
16539,TaxonomyLevel,Field,B
16539,X,0.938,B
16539,Y,0.998,B
16539,Line,Humanities,B
16540,TaxonomyValue,History,B
16540,TaxonomyLevel,Field,B
16540,X,0.944,B
16540,Y,0.998,B
16540,Line,Humanities,B
16541,TaxonomyValue,History,B
16541,TaxonomyLevel,Field,B
16541,X,0.949,B
16541,Y,0.999,B
16541,Line,Humanities,B
16542,TaxonomyValue,History,B
16542,TaxonomyLevel,Field,B
16542,X,0.955,B
16542,Y,0.999,B
16542,Line,Humanities,B
16543,TaxonomyValue,History,B
16543,TaxonomyLevel,Field,B
16543,X,0.961,B
16543,Y,0.999,B
16543,Line,Humanities,B
16544,TaxonomyValue,History,B
16544,TaxonomyLevel,Field,B
16544,X,0.966,B
16544,Y,0.999,B
16544,Line,Humanities,B
16545,TaxonomyValue,History,B
16545,TaxonomyLevel,Field,B
16545,X,0.972,B
16545,Y,0.999,B
16545,Line,Humanities,B
16546,TaxonomyValue,History,B
16546,TaxonomyLevel,Field,B
16546,X,0.978,B
16546,Y,0.999,B
16546,Line,Humanities,B
16547,TaxonomyValue,History,B
16547,TaxonomyLevel,Field,B
16547,X,0.983,B
16547,Y,1.0,B
16547,Line,Humanities,B
16548,TaxonomyValue,History,B
16548,TaxonomyLevel,Field,B
16548,X,0.989,B
16548,Y,1.0,B
16548,Line,Humanities,B
16549,TaxonomyValue,History,B
16549,TaxonomyLevel,Field,B
16549,X,0.994,B
16549,Y,1.0,B
16549,Line,Humanities,B
16550,TaxonomyValue,History,B
16550,TaxonomyLevel,Field,B
16550,X,1.0,B
16550,Y,1.0,B
16550,Line,Humanities,B
16551,TaxonomyValue,Linguistics,B
16551,TaxonomyLevel,Field,B
16551,X,0.0,B
16551,Y,0.0,B
16551,Line,Humanities,B
16552,TaxonomyValue,Linguistics,B
16552,TaxonomyLevel,Field,B
16552,X,0.01,B
16552,Y,0.084,B
16552,Line,Humanities,B
16553,TaxonomyValue,Linguistics,B
16553,TaxonomyLevel,Field,B
16553,X,0.021,B
16553,Y,0.15,B
16553,Line,Humanities,B
16554,TaxonomyValue,Linguistics,B
16554,TaxonomyLevel,Field,B
16554,X,0.031,B
16554,Y,0.211,B
16554,Line,Humanities,B
16555,TaxonomyValue,Linguistics,B
16555,TaxonomyLevel,Field,B
16555,X,0.041,B
16555,Y,0.256,B
16555,Line,Humanities,B
16556,TaxonomyValue,Linguistics,B
16556,TaxonomyLevel,Field,B
16556,X,0.052,B
16556,Y,0.295,B
16556,Line,Humanities,B
16557,TaxonomyValue,Linguistics,B
16557,TaxonomyLevel,Field,B
16557,X,0.062,B
16557,Y,0.332,B
16557,Line,Humanities,B
16558,TaxonomyValue,Linguistics,B
16558,TaxonomyLevel,Field,B
16558,X,0.072,B
16558,Y,0.367,B
16558,Line,Humanities,B
16559,TaxonomyValue,Linguistics,B
16559,TaxonomyLevel,Field,B
16559,X,0.082,B
16559,Y,0.402,B
16559,Line,Humanities,B
16560,TaxonomyValue,Linguistics,B
16560,TaxonomyLevel,Field,B
16560,X,0.093,B
16560,Y,0.435,B
16560,Line,Humanities,B
16561,TaxonomyValue,Linguistics,B
16561,TaxonomyLevel,Field,B
16561,X,0.103,B
16561,Y,0.462,B
16561,Line,Humanities,B
16562,TaxonomyValue,Linguistics,B
16562,TaxonomyLevel,Field,B
16562,X,0.113,B
16562,Y,0.485,B
16562,Line,Humanities,B
16563,TaxonomyValue,Linguistics,B
16563,TaxonomyLevel,Field,B
16563,X,0.124,B
16563,Y,0.508,B
16563,Line,Humanities,B
16564,TaxonomyValue,Linguistics,B
16564,TaxonomyLevel,Field,B
16564,X,0.134,B
16564,Y,0.53,B
16564,Line,Humanities,B
16565,TaxonomyValue,Linguistics,B
16565,TaxonomyLevel,Field,B
16565,X,0.144,B
16565,Y,0.551,B
16565,Line,Humanities,B
16566,TaxonomyValue,Linguistics,B
16566,TaxonomyLevel,Field,B
16566,X,0.155,B
16566,Y,0.572,B
